id,movie_uid,genre_id
0161061ceb29455f9e194c95ac8d7dc2,tt0124889,c967a0dbb29151be23e4d79805a1da02
9f1a975e26dce93da6a278f969a8e02c,tt0125022,e6b99f24d056d03f20b4651f79fc640e
cb77e5bbadcc45732f3e0accfcba5ad3,tt0125022,c967a0dbb29151be23e4d79805a1da02
a273f75cd7324e9b8f656894e99d674e,tt0125022,081fc8e8bd39e1dc72ca3f5a5fdf6697
e20d2a0bd706d2eb876cccd8a4b4f337,tt0126029,dc1d2a4d591857f0a0dd38b4ebcf5a72
d2bf69138915257c6ad936315ba1af76,tt0126029,d6b6b668dbca9d4fe774bb654226ebe3
3edab00498e9e1119bef7b5d5cd00ba8,tt0126029,e6b99f24d056d03f20b4651f79fc640e
35a1371f5cbd42aaa4b25a6438a7ec8c,tt0127349,205b8c9a6b18d476abc94908e0280ea5
3864f936628c08657336a608a5aa5c43,tt0127349,37afd7e3371138cd5e0e172427cb5232
70669b86bf3ad1c2406b1606e483be96,tt0127349,081fc8e8bd39e1dc72ca3f5a5fdf6697
f9316c3ff0e9d193d1b61cc0523798e8,tt0129095,205b8c9a6b18d476abc94908e0280ea5
7646cd57ea14a45699937dddef4beb41,tt0130623,dc1d2a4d591857f0a0dd38b4ebcf5a72
5e97312f9797b1725639e971145d5568,tt0130623,d6b6b668dbca9d4fe774bb654226ebe3
4703aff745dd0de640f5bf9484461c0a,tt0130623,205b8c9a6b18d476abc94908e0280ea5
18eb1a6999bf86ead628c2b50551b7d7,tt0131597,004bf6c9a40003140292e97330236c53
2aba22752207f0d609f84ddf1d007c7b,tt0131597,c967a0dbb29151be23e4d79805a1da02
5efcd089fbca1f97caaef24bfb2e5433,tt0131597,6c61d2724763c5bc08ec935933146576
756ceb9f85599aa793b388a33ccbe90d,tt0131704,dc1d2a4d591857f0a0dd38b4ebcf5a72
4f0102aaf6ce5362e0874fd37abd366b,tt0131704,d6b6b668dbca9d4fe774bb654226ebe3
dcbdc5ab153cb4642a78cdad6ef0322e,tt0131704,e6b99f24d056d03f20b4651f79fc640e
b277f8007b2dfb9aa11c8d4f4bde5c3e,tt0132245,004bf6c9a40003140292e97330236c53
7f8525448a084be28ad6d56649afadfd,tt0132245,205b8c9a6b18d476abc94908e0280ea5
a3cf33b581a4a7948c69979d3389ca3f,tt0132245,96faa3e6c45bb5a07bcc0bcd3be37654
90bff98641ec76f18b040d27391a67b5,tt0132885,41ce88c91e341fce1c4d961ef9244c32
f0336c88999d0dd520e831434376aa76,tt0132910,004bf6c9a40003140292e97330236c53
05dea705760ede2124cb4a7c5936271e,tt0132910,c967a0dbb29151be23e4d79805a1da02
49087a087d5f989b3046a933d3766537,tt0132910,f8e19bfcbc718a84ee8ed8aae472f9e2
9a8e37ba68d14391c656fa6ff344a5d6,tt0133152,004bf6c9a40003140292e97330236c53
8dcc50fb0c11dd3c2e0214f1f91d9f86,tt0133152,dc1d2a4d591857f0a0dd38b4ebcf5a72
95fc8a8dbddf5dbf7e0eef9b670d2239,tt0133152,6c61d2724763c5bc08ec935933146576
f16d5f4096d1bdb5d4e49b7bffa90785,tt0133240,dc1d2a4d591857f0a0dd38b4ebcf5a72
eba273978255e308b7a62c304329f34f,tt0133240,d6b6b668dbca9d4fe774bb654226ebe3
46391669782e280fb07e0adcf1cef865,tt0133240,cefc4f7cbc8c34762e0f76703e7e174e
10c06544a1af660be4682ac77885681b,tt0133752,c967a0dbb29151be23e4d79805a1da02
2bf98ef0ac2c855277eab084a6d3f2b6,tt0133752,205b8c9a6b18d476abc94908e0280ea5
851305e141f65a563597e07fdb06d15a,tt0133752,41ce88c91e341fce1c4d961ef9244c32
f2aaa1c358134c5940eb3afee04dc8b3,tt0134084,6dd1b5ddcf2d141fa924bb9207874c6d
ddff42a4d8c974eaa7c72168b0b81799,tt0134084,37afd7e3371138cd5e0e172427cb5232
176b08e16f52c75b872d7e2ef18b01b0,tt0134630,e6b99f24d056d03f20b4651f79fc640e
210308b6fbd4ed9f47ad157cbdc6f33e,tt0134630,205b8c9a6b18d476abc94908e0280ea5
4387148badedcfb1dd66b0f45c8379f7,tt0134630,47dcbd834e669233d7eb8a51456ed217
a4497cb11b7bde6b06afb17a1d9baab4,tt0134847,004bf6c9a40003140292e97330236c53
03bcca5f2e34f42fbc88cd41de50d73b,tt0134847,6dd1b5ddcf2d141fa924bb9207874c6d
020e34806eaaf02ab75c423f10fbf719,tt0134847,6c61d2724763c5bc08ec935933146576
a910737c88dfe90c4a25ccf1abb3ba35,tt0134983,6dd1b5ddcf2d141fa924bb9207874c6d
e719e1816ef01a933fd779e0beb40364,tt0134983,6c61d2724763c5bc08ec935933146576
d09fa9bb250426201a465cdd696b98d0,tt0134983,41ce88c91e341fce1c4d961ef9244c32
56a195ecb6cc476739f3e7c6169c2b7b,tt0135707,205b8c9a6b18d476abc94908e0280ea5
85f9a60e2f68896fb3b3ba3f518a4512,tt0135707,cefc4f7cbc8c34762e0f76703e7e174e
fa4c9ab31ae91efb8159bf1a0dd6bc87,tt0135707,97a09e85a7e1b103409efc93efa4fed1
48a6e3908e1f451cd707f8ef7c90b777,tt0138353,c967a0dbb29151be23e4d79805a1da02
1460bb278fddebda4f3d154bfcf6975a,tt0138353,205b8c9a6b18d476abc94908e0280ea5
7acee7057c9f1eb5abdf8307cc9b05c5,tt0138524,e6b99f24d056d03f20b4651f79fc640e
ece7b238d8079a57baf70efafd478e1c,tt0138524,c967a0dbb29151be23e4d79805a1da02
3c914e85ac16ad0147ec7fae641f959a,tt0138524,081fc8e8bd39e1dc72ca3f5a5fdf6697
ad72c0de4777a377780081ba2d409750,tt0138749,dc1d2a4d591857f0a0dd38b4ebcf5a72
258c1897c77a1627c6ca4162c74f0f34,tt0138749,d6b6b668dbca9d4fe774bb654226ebe3
649ce07221cc9e0cda40840a1ce4cc1e,tt0138749,e6b99f24d056d03f20b4651f79fc640e
6184bc70ef427e3f023f7fc1f57ccec4,tt0138927,205b8c9a6b18d476abc94908e0280ea5
c5e7cb123ac3e632d5aef8420f8d50f7,tt0138946,c967a0dbb29151be23e4d79805a1da02
c1acf535708cb4c1a978a6c4f5893a0e,tt0138946,205b8c9a6b18d476abc94908e0280ea5
73794b210e8025f1e66dd41d6264af78,tt0138946,081fc8e8bd39e1dc72ca3f5a5fdf6697
3bbdc1292683f39f9fbca4d1f51b3565,tt0139388,e6b99f24d056d03f20b4651f79fc640e
b84f90b55a11a8de018043a20f4528c9,tt0139388,081fc8e8bd39e1dc72ca3f5a5fdf6697
0726c953c6388c131954c52ef7352e8d,tt0139654,004bf6c9a40003140292e97330236c53
1737d9f0233bda0749a8864ce2e33458,tt0139654,c967a0dbb29151be23e4d79805a1da02
a556276cecf43e92884ad1b92955e945,tt0139654,205b8c9a6b18d476abc94908e0280ea5
c8d856a514992f5842086e6827c7d745,tt0140806,205b8c9a6b18d476abc94908e0280ea5
8b981f6de03861aa55957cdaeb36339c,tt0140806,47dcbd834e669233d7eb8a51456ed217
4e53a72c409eee57d7ea346ab1e36b75,tt0141120,004bf6c9a40003140292e97330236c53
771b460c8a55afa45ccf38d0066cd701,tt0141120,41ce88c91e341fce1c4d961ef9244c32
a8424ecec415faff5d9e0d982acaf724,tt0141907,e6b99f24d056d03f20b4651f79fc640e
79ebb25dd8e078827dd6ea5a9e18825a,tt0141907,081fc8e8bd39e1dc72ca3f5a5fdf6697
14724515a6a090bba681e640651e2b6d,tt0141926,004bf6c9a40003140292e97330236c53
9fb79e3e5eab14e14f72f116b0783b8f,tt0141926,ab4b1482cb2ba3f1ee7fd9201c8a1fad
728f569ea442398586d59d4323d10ed3,tt0142650,e6b99f24d056d03f20b4651f79fc640e
5a4696a45e8f7b06959abaf744776f19,tt0142650,081fc8e8bd39e1dc72ca3f5a5fdf6697
8e0c3b9ba16aaa28956b72f59fca59f8,tt0144084,c967a0dbb29151be23e4d79805a1da02
8e50691c55f67c7c099c4dce4ad3d71f,tt0144084,205b8c9a6b18d476abc94908e0280ea5
62a7b5afd3fdd9863a605fe9bec87f9c,tt0144084,6dd1b5ddcf2d141fa924bb9207874c6d
914a6b0dab808ebd6ab9b19790d29367,tt0144142,e6b99f24d056d03f20b4651f79fc640e
d3239e8b4debbf6a377a7d08f35a1273,tt0144142,205b8c9a6b18d476abc94908e0280ea5
ca9b3954e8f17325c3458d74f325a937,tt0144528,e6b99f24d056d03f20b4651f79fc640e
568a97a7fd0debeacbf82f605e50bc24,tt0144528,081fc8e8bd39e1dc72ca3f5a5fdf6697
61410ab1af64d8dd8c5a561344e6324e,tt0144528,6c61d2724763c5bc08ec935933146576
b0912a7231fcb54d975945ec45b8b704,tt0144608,004bf6c9a40003140292e97330236c53
c76e8d0d00d9a318a8d286f0e7944f76,tt0144608,dc1d2a4d591857f0a0dd38b4ebcf5a72
